{}
{"gravacaoDeDados": 0, "t": 1691540882920}
{"read": 2.27026, "t": 1691540909628}
{"read": 2.27066, "t": 1691540909879}
{"read": 2.27062, "t": 1691540910142}
{"read": 2.27051, "t": 1691540910404}
{"read": 2.27042, "t": 1691540910666}
{"read": 2.27003, "t": 1691540910928}
{"read": 2.27057, "t": 1691540911189}
{"read": 2.27051, "t": 1691540911451}
{"read": 2.27047, "t": 1691540911714}
{"read": 2.27051, "t": 1691540911976}
{"read": 2.27057, "t": 1691540912238}
{"activeChannelId": "ch5", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540912415}
{"read": 2.25419, "t": 1691540916694}
{"read": 2.25396, "t": 1691540916958}
{"read": 2.25396, "t": 1691540917219}
{"read": 2.25397, "t": 1691540917481}
{"read": 2.25457, "t": 1691540917744}
{"read": 2.25418, "t": 1691540918005}
{"read": 2.25406, "t": 1691540918268}
{"read": 2.25395, "t": 1691540918530}
{"read": 2.25405, "t": 1691540918792}
{"read": 2.25414, "t": 1691540919054}
{"read": 2.2543, "t": 1691540919316}
{"read": 2.25439, "t": 1691540919578}
{"read": 2.25414, "t": 1691540919840}
{"read": 2.25432, "t": 1691540920102}
{"read": 2.2543, "t": 1691540920364}
{"read": 2.25429, "t": 1691540920626}
{"activeChannelId": "ch6", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540920803}
{"read": 2.26886, "t": 1691540925085}
{"read": 2.26886, "t": 1691540925345}
{"read": 2.26902, "t": 1691540925607}
{"read": 2.26906, "t": 1691540925869}
{"read": 2.26888, "t": 1691540926131}
{"read": 2.26891, "t": 1691540926394}
{"read": 2.26904, "t": 1691540926655}
{"read": 2.26899, "t": 1691540926917}
{"read": 2.26914, "t": 1691540927179}
{"read": 2.26927, "t": 1691540927442}
{"read": 2.2692, "t": 1691540927706}
{"read": 2.26905, "t": 1691540927966}
{"read": 2.26916, "t": 1691540928228}
{"read": 2.26922, "t": 1691540928489}
{"read": 2.26898, "t": 1691540928753}
{"read": 2.26914, "t": 1691540929014}
{"activeChannelId": "ch7", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540929191}
{"read": 2.25488, "t": 1691540933472}
{"read": 2.25475, "t": 1691540933734}
{"read": 2.25522, "t": 1691540933994}
{"read": 2.2551, "t": 1691540934258}
{"read": 2.25496, "t": 1691540934519}
{"read": 2.255, "t": 1691540934780}
{"read": 2.25492, "t": 1691540935043}
{"read": 2.25473, "t": 1691540935305}
{"read": 2.25586, "t": 1691540935602}
{"read": 2.2548, "t": 1691540935829}
{"read": 2.25501, "t": 1691540936091}
{"read": 2.25499, "t": 1691540936353}
{"read": 2.25416, "t": 1691540936628}
{"read": 2.25499, "t": 1691540936878}
{"read": 2.25483, "t": 1691540937141}
{"read": 2.25497, "t": 1691540937402}
{"activeChannelId": "ch8", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540937579}
{"read": 1.06293, "t": 1691540941860}
{"read": 1.06193, "t": 1691540942122}
{"read": 1.06128, "t": 1691540942385}
{"read": 1.05973, "t": 1691540942645}
{"read": 1.05896, "t": 1691540942907}
{"read": 1.05795, "t": 1691540943169}
{"read": 1.05703, "t": 1691540943431}
{"read": 1.05601, "t": 1691540943693}
{"read": 1.05489, "t": 1691540943963}
{"read": 1.05408, "t": 1691540944218}
{"read": 1.05303, "t": 1691540944479}
{"read": 1.05182, "t": 1691540944743}
{"read": 1.051, "t": 1691540945004}
{"read": 1.05003, "t": 1691540945266}
{"read": 1.04889, "t": 1691540945529}
{"read": 1.04808, "t": 1691540945790}
{"activeChannelId": "ch9", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540945967}
{"read": 1.16672, "t": 1691540950249}
{"read": 1.16627, "t": 1691540950508}
{"read": 1.16566, "t": 1691540950771}
{"read": 1.1649, "t": 1691540951035}
{"read": 1.16462, "t": 1691540951295}
{"read": 1.16412, "t": 1691540951557}
{"read": 1.16353, "t": 1691540951819}
{"read": 1.16294, "t": 1691540952083}
{"read": 1.16226, "t": 1691540952345}
{"read": 1.16185, "t": 1691540952606}
{"read": 1.16127, "t": 1691540952869}
{"read": 1.16076, "t": 1691540953130}
{"read": 1.16016, "t": 1691540953392}
{"read": 1.15959, "t": 1691540953655}
{"read": 1.15903, "t": 1691540953916}
{"read": 1.15876, "t": 1691540954178}
{"activeChannelId": "ch0", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540954355}
{"read": -0.05768, "t": 1691540958635}
{"read": -0.05769, "t": 1691540958895}
{"read": -0.05764, "t": 1691540959158}
{"read": -0.05759, "t": 1691540959420}
{"read": -0.05757, "t": 1691540959683}
{"read": -0.05766, "t": 1691540959945}
{"read": -0.05717, "t": 1691540960206}
{"read": -0.05711, "t": 1691540960468}
{"read": -0.05722, "t": 1691540960731}
{"read": -0.05748, "t": 1691540960993}
{"read": -0.05742, "t": 1691540961255}
{"read": -0.0575, "t": 1691540961517}
{"read": -0.05747, "t": 1691540961779}
{"read": -0.05737, "t": 1691540962041}
{"read": -0.05733, "t": 1691540962303}
{"read": -0.05729, "t": 1691540962565}
{"activeChannelId": "ch1", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540962742}
{"read": -1.82814, "t": 1691540967024}
{"read": -1.82903, "t": 1691540967284}
{"read": -1.82869, "t": 1691540967546}
{"read": -1.82908, "t": 1691540967808}
{"read": -1.82919, "t": 1691540968072}
{"read": -1.83015, "t": 1691540968332}
{"read": -1.82957, "t": 1691540968602}
{"read": -1.82983, "t": 1691540968857}
{"read": -1.83041, "t": 1691540969119}
{"read": -1.8305, "t": 1691540969384}
{"read": -1.83069, "t": 1691540969644}
{"read": -1.83095, "t": 1691540969905}
{"read": -1.83077, "t": 1691540970168}
{"read": -1.83122, "t": 1691540970429}
{"read": -1.8311, "t": 1691540970691}
{"read": -1.83186, "t": 1691540970953}
{"activeChannelId": "ch2", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540971130}
{"read": 2.26831, "t": 1691540975413}
{"read": 2.2683, "t": 1691540975672}
{"read": 2.26823, "t": 1691540975934}
{"read": 2.26849, "t": 1691540976196}
{"read": 2.26846, "t": 1691540976460}
{"read": 2.26815, "t": 1691540976722}
{"read": 2.26837, "t": 1691540976983}
{"read": 2.26821, "t": 1691540977245}
{"read": 2.26814, "t": 1691540977507}
{"read": 2.26823, "t": 1691540977769}
{"read": 2.26837, "t": 1691540978031}
{"read": 2.26818, "t": 1691540978294}
{"read": 2.26833, "t": 1691540978555}
{"read": 2.26746, "t": 1691540978818}
{"read": 2.26804, "t": 1691540979080}
{"read": 2.26828, "t": 1691540979341}
{"activeChannelId": "ch3", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540979518}
{"read": 0.08716, "t": 1691540983801}
{"read": 0.08716, "t": 1691540984060}
{"read": 0.08724, "t": 1691540984322}
{"read": 0.08697, "t": 1691540984601}
{"read": 0.08716, "t": 1691540984846}
{"read": 0.08717, "t": 1691540985108}
{"read": 0.08716, "t": 1691540985371}
{"read": 0.08734, "t": 1691540985634}
{"read": 0.08735, "t": 1691540985895}
{"read": 0.0874, "t": 1691540986157}
{"read": 0.08721, "t": 1691540986419}
{"read": 0.08707, "t": 1691540986683}
{"read": 0.08718, "t": 1691540986945}
{"read": 0.08714, "t": 1691540987205}
{"read": 0.08716, "t": 1691540987467}
{"read": 0.08715, "t": 1691540987729}
{"activeChannelId": "ch4", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540987915}
{"read": 2.27054, "t": 1691540992189}
{"read": 2.27079, "t": 1691540992448}
{"read": 2.27093, "t": 1691540992710}
{"read": 2.26957, "t": 1691540992973}
{"read": 2.27086, "t": 1691540993234}
{"read": 2.27086, "t": 1691540993496}
{"read": 2.27081, "t": 1691540993759}
{"read": 2.27073, "t": 1691540994020}
{"read": 2.27094, "t": 1691540994283}
{"read": 2.27063, "t": 1691540994545}
{"read": 2.27069, "t": 1691540994808}
{"read": 2.27053, "t": 1691540995070}
{"read": 2.27073, "t": 1691540995331}
{"read": 2.27084, "t": 1691540995594}
{"read": 2.27098, "t": 1691540995855}
{"read": 2.27112, "t": 1691540996121}
{"activeChannelId": "ch5", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691540996294}
{"read": 2.25431, "t": 1691541000576}
{"read": 2.25453, "t": 1691541000835}
{"read": 2.25456, "t": 1691541001097}
{"read": 2.25434, "t": 1691541001359}
{"read": 2.25463, "t": 1691541001622}
{"read": 2.2546, "t": 1691541001884}
{"read": 2.25442, "t": 1691541002146}
{"read": 2.25448, "t": 1691541002408}
{"read": 2.25432, "t": 1691541002671}
{"read": 2.25423, "t": 1691541002933}
{"read": 2.2543, "t": 1691541003195}
{"read": 2.25421, "t": 1691541003457}
{"read": 2.2543, "t": 1691541003719}
{"read": 2.25433, "t": 1691541003981}
{"read": 2.25435, "t": 1691541004243}
{"read": 2.25421, "t": 1691541004507}
{"activeChannelId": "ch6", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691541004682}
{"read": 2.26865, "t": 1691541008962}
{"read": 2.26885, "t": 1691541009223}
{"read": 2.26894, "t": 1691541009486}
{"read": 2.26848, "t": 1691541009750}
{"read": 2.26863, "t": 1691541010012}
{"read": 2.26895, "t": 1691541010272}
{"read": 2.26879, "t": 1691541010534}
{"read": 2.26882, "t": 1691541010797}
{"read": 2.2688, "t": 1691541011059}
{"read": 2.26893, "t": 1691541011320}
{"read": 2.26913, "t": 1691541011593}
{"read": 2.26904, "t": 1691541011845}
{"read": 2.26894, "t": 1691541012107}
{"read": 2.26898, "t": 1691541012368}
{"read": 2.2691, "t": 1691541012630}
{"read": 2.26884, "t": 1691541012893}
{"activeChannelId": "ch7", "modoAuto": 0, "gravacaoDeDados": 1, "t": 1691541013070}
{"read": 2.25464, "t": 1691541017352}
{"read": 2.25442, "t": 1691541017614}
{"read": 2.25442, "t": 1691541017874}
{"read": 2.25444, "t": 1691541018139}
{"read": 2.25421, "t": 1691541018400}
{"read": 2.2545, "t": 1691541018663}
{"read": 2.25485, "t": 1691541018923}
{"read": 2.25478, "t": 1691541019185}
{"read": 2.25427, "t": 1691541019447}
{"read": 2.25457, "t": 1691541019711}
{"read": 2.25452, "t": 1691541019971}
{"read": 2.25449, "t": 1691541020233}
{"read": 2.2546, "t": 1691541020495}
{"read": 0.77002, "t": 1691541021019}
{"read": 0.748, "t": 1691541021284}
{"activeChannelId": "ch8", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541021458}
{"read": 0.97359, "t": 1691541021805}
{"read": 0.98422, "t": 1691541022067}
{"read": 0.98482, "t": 1691541022329}
{"read": 0.07261, "t": 1691541022596}
{"read": -0.04419, "t": 1691541022833}
{"read": -1.72223, "t": 1691541023116}
{"read": 1.76942, "t": 1691541023378}
{"read": 0.31518, "t": 1691541023646}
{"read": 2.07196, "t": 1691541023886}
{"read": 2.24157, "t": 1691541024164}
{"read": 2.26571, "t": 1691541024428}
{"read": 2.26835, "t": 1691541024689}
{"read": 2.26882, "t": 1691541024950}
{"read": 2.2581, "t": 1691541025212}
{"read": 2.25478, "t": 1691541025477}
{"read": 1.15763, "t": 1691541025738}
{"read": 0.76188, "t": 1691541026001}
{"read": 0.72913, "t": 1691541026262}
{"read": 0.72535, "t": 1691541026523}
{"read": 0.72398, "t": 1691541026786}
{"read": 0.72293, "t": 1691541027048}
{"read": 0.72167, "t": 1691541027310}
{"read": 0.72063, "t": 1691541027573}
{"read": 0.71969, "t": 1691541027834}
{"read": 0.71866, "t": 1691541028096}
{"read": 0.71761, "t": 1691541028359}
{"read": 0.71648, "t": 1691541028620}
{"read": 0.71532, "t": 1691541028883}
{"read": 0.71422, "t": 1691541029149}
{"read": 0.71324, "t": 1691541029406}
{"read": 0.99679, "t": 1691541029668}
{"activeChannelId": "ch8", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541029846}
{"read": 1.52151, "t": 1691541029933}
{"read": 1.97364, "t": 1691541030193}
{"read": 2.07827, "t": 1691541030455}
{"read": 2.18715, "t": 1691541030717}
{"read": 2.24849, "t": 1691541030979}
{"read": 2.25664, "t": 1691541031241}
{"read": 2.25789, "t": 1691541031505}
{"read": 2.25648, "t": 1691541031765}
{"read": 1.79296, "t": 1691541032027}
{"read": 1.45744, "t": 1691541032289}
{"read": 1.10217, "t": 1691541032554}
{"read": 0.73738, "t": 1691541032814}
{"read": 0.70264, "t": 1691541033076}
{"read": 0.69867, "t": 1691541033338}
{"read": 0.69819, "t": 1691541033609}
{"read": 0.69656, "t": 1691541033865}
{"read": 0.69546, "t": 1691541034127}
{"read": 0.69461, "t": 1691541034390}
{"read": 0.94365, "t": 1691541034913}
{"read": 0.95265, "t": 1691541035173}
{"read": 0.95271, "t": 1691541035435}
{"read": 0.95235, "t": 1691541035697}
{"read": 0.95159, "t": 1691541035959}
{"read": 1.20584, "t": 1691541036221}
{"read": 1.89713, "t": 1691541036484}
{"read": 2.0408, "t": 1691541036746}
{"read": 2.23749, "t": 1691541037008}
{"read": 2.25977, "t": 1691541037270}
{"read": 1.7917, "t": 1691541037532}
{"read": 1.65071, "t": 1691541037797}
{"read": 1.05014, "t": 1691541038059}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541038234}
{"read": 0.95451, "t": 1691541038320}
{"read": 0.94673, "t": 1691541038601}
{"read": 0.94503, "t": 1691541038845}
{"read": 0.94444, "t": 1691541039107}
{"read": 0.94374, "t": 1691541039370}
{"read": 0.94317, "t": 1691541039630}
{"read": 0.9435, "t": 1691541039894}
{"read": 0.94221, "t": 1691541040155}
{"read": 0.94162, "t": 1691541040417}
{"read": 0.94072, "t": 1691541040678}
{"read": 0.9402, "t": 1691541040940}
{"read": 0.93964, "t": 1691541041202}
{"read": 0.93902, "t": 1691541041464}
{"read": 0.93845, "t": 1691541041728}
{"read": 0.93776, "t": 1691541041990}
{"read": 0.93719, "t": 1691541042253}
{"read": 0.93673, "t": 1691541042516}
{"read": 0.93619, "t": 1691541042777}
{"read": 0.93554, "t": 1691541043039}
{"read": 0.93507, "t": 1691541043301}
{"read": 0.93458, "t": 1691541043561}
{"read": 0.93397, "t": 1691541043823}
{"read": 0.93335, "t": 1691541044086}
{"read": 0.93271, "t": 1691541044348}
{"read": 0.93217, "t": 1691541044611}
{"read": 0.93159, "t": 1691541044872}
{"read": 0.93091, "t": 1691541045134}
{"read": 0.93046, "t": 1691541045396}
{"read": 0.92984, "t": 1691541045659}
{"read": 0.92926, "t": 1691541045921}
{"read": 0.92887, "t": 1691541046182}
{"read": 0.92803, "t": 1691541046448}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541046622}
{"read": 0.92765, "t": 1691541046707}
{"read": 0.92711, "t": 1691541046969}
{"read": 0.92646, "t": 1691541047231}
{"read": 0.92604, "t": 1691541047493}
{"read": 0.92541, "t": 1691541047755}
{"read": 0.92479, "t": 1691541048017}
{"read": 0.92417, "t": 1691541048281}
{"read": 0.92328, "t": 1691541048543}
{"read": 0.92331, "t": 1691541048805}
{"read": 0.92283, "t": 1691541049068}
{"read": 0.92236, "t": 1691541049329}
{"read": 0.92153, "t": 1691541049599}
{"read": 0.92111, "t": 1691541049852}
{"read": 0.92064, "t": 1691541050114}
{"read": 0.92002, "t": 1691541050379}
{"read": 0.91957, "t": 1691541050640}
{"read": 0.91903, "t": 1691541050902}
{"read": 0.91843, "t": 1691541051164}
{"read": 0.9179, "t": 1691541051426}
{"read": 0.91737, "t": 1691541051688}
{"read": 0.91676, "t": 1691541051950}
{"read": 0.91643, "t": 1691541052211}
{"read": 0.91595, "t": 1691541052473}
{"read": 0.91533, "t": 1691541052735}
{"read": 0.91482, "t": 1691541052998}
{"read": 0.91435, "t": 1691541053260}
{"read": 0.91383, "t": 1691541053522}
{"read": 0.9133, "t": 1691541053784}
{"read": 0.9128, "t": 1691541054046}
{"read": 0.9123, "t": 1691541054309}
{"read": 0.91192, "t": 1691541054571}
{"read": 0.91139, "t": 1691541054832}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541055009}
{"read": 0.91083, "t": 1691541055098}
{"read": 0.91051, "t": 1691541055357}
{"read": 0.91017, "t": 1691541055618}
{"read": 0.90962, "t": 1691541055881}
{"read": 0.90909, "t": 1691541056142}
{"read": 0.90872, "t": 1691541056404}
{"read": 0.90803, "t": 1691541056669}
{"read": 0.90753, "t": 1691541056932}
{"read": 0.90798, "t": 1691541057193}
{"read": 0.90684, "t": 1691541057456}
{"read": 0.90644, "t": 1691541057716}
{"read": 0.90576, "t": 1691541057978}
{"read": 0.90545, "t": 1691541058239}
{"read": 0.90474, "t": 1691541058503}
{"read": 0.90436, "t": 1691541058763}
{"read": 0.904, "t": 1691541059026}
{"read": 0.90354, "t": 1691541059288}
{"read": 0.90301, "t": 1691541059550}
{"read": 0.90252, "t": 1691541059812}
{"read": 0.90216, "t": 1691541060074}
{"read": 0.90148, "t": 1691541060340}
{"read": 0.90095, "t": 1691541060602}
{"read": 0.90045, "t": 1691541060862}
{"read": 0.90002, "t": 1691541061123}
{"read": 0.89966, "t": 1691541061386}
{"read": 0.89953, "t": 1691541061648}
{"read": 0.89878, "t": 1691541061910}
{"read": 0.93743, "t": 1691541062172}
{"read": 0.93677, "t": 1691541062435}
{"read": 0.89722, "t": 1691541062697}
{"read": 0.89689, "t": 1691541062959}
{"read": 0.89659, "t": 1691541063220}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541063397}
{"read": 0.89593, "t": 1691541063490}
{"read": 0.89565, "t": 1691541063745}
{"read": 0.8951, "t": 1691541064007}
{"read": 0.89458, "t": 1691541064269}
{"read": 0.89417, "t": 1691541064531}
{"read": 0.89356, "t": 1691541064794}
{"read": 0.8935, "t": 1691541065054}
{"read": 0.893, "t": 1691541065317}
{"read": 0.8923, "t": 1691541065581}
{"read": 0.89271, "t": 1691541065843}
{"read": 0.89161, "t": 1691541066107}
{"read": 0.89128, "t": 1691541066367}
{"read": 0.89072, "t": 1691541066629}
{"read": 0.89018, "t": 1691541066893}
{"read": 0.88973, "t": 1691541067154}
{"read": 0.88923, "t": 1691541067418}
{"read": 0.88883, "t": 1691541067678}
{"read": 0.88842, "t": 1691541067940}
{"read": 0.88801, "t": 1691541068204}
{"read": 0.88762, "t": 1691541068464}
{"read": 0.88702, "t": 1691541068727}
{"read": 0.88688, "t": 1691541068987}
{"read": 0.88634, "t": 1691541069249}
{"read": 0.88609, "t": 1691541069511}
{"read": 0.88578, "t": 1691541069775}
{"read": 0.88531, "t": 1691541070035}
{"read": 0.88466, "t": 1691541070298}
{"read": 0.88416, "t": 1691541070559}
{"read": 0.8839, "t": 1691541070822}
{"read": 0.88351, "t": 1691541071083}
{"read": 0.88306, "t": 1691541071346}
{"read": 0.88263, "t": 1691541071608}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541071785}
{"read": 0.88189, "t": 1691541071871}
{"read": 0.88172, "t": 1691541072132}
{"read": 0.8814, "t": 1691541072394}
{"read": 0.88096, "t": 1691541072656}
{"read": 0.88057, "t": 1691541072918}
{"read": 0.88003, "t": 1691541073181}
{"read": 0.87954, "t": 1691541073446}
{"read": 0.87943, "t": 1691541073704}
{"read": 0.87871, "t": 1691541073967}
{"read": 0.87841, "t": 1691541074229}
{"read": 0.87744, "t": 1691541074492}
{"read": 0.87754, "t": 1691541074753}
{"read": 0.87746, "t": 1691541075015}
{"read": 0.87706, "t": 1691541075278}
{"read": 0.87624, "t": 1691541075543}
{"read": 0.87596, "t": 1691541075803}
{"read": 0.8755, "t": 1691541076067}
{"read": 0.87513, "t": 1691541076327}
{"read": 0.87516, "t": 1691541076604}
{"read": 0.87426, "t": 1691541076851}
{"read": 0.87405, "t": 1691541077112}
{"read": 0.87355, "t": 1691541077375}
{"read": 0.87324, "t": 1691541077637}
{"read": 0.87283, "t": 1691541077899}
{"read": 0.87236, "t": 1691541078161}
{"read": 0.87192, "t": 1691541078423}
{"read": 0.87157, "t": 1691541078685}
{"read": 0.87113, "t": 1691541078947}
{"read": 0.87096, "t": 1691541079209}
{"read": 0.87032, "t": 1691541079472}
{"read": 0.86994, "t": 1691541079734}
{"read": 0.86961, "t": 1691541079995}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541080173}
{"read": 0.86926, "t": 1691541080258}
{"read": 0.86875, "t": 1691541080520}
{"read": 0.8683, "t": 1691541080782}
{"read": 0.86784, "t": 1691541081044}
{"read": 0.86747, "t": 1691541081309}
{"read": 0.86701, "t": 1691541081571}
{"read": 0.86677, "t": 1691541081831}
{"read": 0.8664, "t": 1691541082092}
{"read": 0.86601, "t": 1691541082354}
{"read": 0.86545, "t": 1691541082619}
{"read": 0.86501, "t": 1691541082881}
{"read": 0.86474, "t": 1691541083144}
{"read": 0.86452, "t": 1691541083408}
{"read": 0.86411, "t": 1691541083666}
{"read": 0.86377, "t": 1691541083931}
{"read": 0.86291, "t": 1691541084193}
{"read": 0.86263, "t": 1691541084455}
{"read": 0.86231, "t": 1691541084716}
{"read": 0.86184, "t": 1691541084978}
{"read": 0.86143, "t": 1691541085241}
{"read": 0.86121, "t": 1691541085500}
{"read": 0.86074, "t": 1691541085762}
{"read": 0.86038, "t": 1691541086024}
{"read": 0.85981, "t": 1691541086288}
{"read": 0.85954, "t": 1691541086548}
{"read": 0.85924, "t": 1691541086810}
{"read": 0.8588, "t": 1691541087073}
{"read": 0.85833, "t": 1691541087338}
{"read": 0.8575, "t": 1691541087601}
{"read": 0.85735, "t": 1691541087863}
{"read": 0.85695, "t": 1691541088125}
{"read": 0.85675, "t": 1691541088383}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541088561}
{"read": 0.85607, "t": 1691541088648}
{"read": 0.85594, "t": 1691541088908}
{"read": 0.85556, "t": 1691541089170}
{"read": 0.85512, "t": 1691541089432}
{"read": 0.85488, "t": 1691541089694}
{"read": 0.85415, "t": 1691541089960}
{"read": 0.85382, "t": 1691541090220}
{"read": 0.85337, "t": 1691541090484}
{"read": 0.85304, "t": 1691541090743}
{"read": 0.85278, "t": 1691541091004}
{"read": 0.85238, "t": 1691541091267}
{"read": 0.85174, "t": 1691541091531}
{"read": 0.85141, "t": 1691541091792}
{"read": 0.85099, "t": 1691541092056}
{"read": 0.85079, "t": 1691541092318}
{"read": 0.85035, "t": 1691541092580}
{"read": 0.84969, "t": 1691541092842}
{"read": 0.84923, "t": 1691541093104}
{"read": 0.84883, "t": 1691541093366}
{"read": 0.8484, "t": 1691541093629}
{"read": 0.84801, "t": 1691541093890}
{"read": 0.84766, "t": 1691541094153}
{"read": 0.84721, "t": 1691541094415}
{"read": 0.84699, "t": 1691541094674}
{"read": 0.84646, "t": 1691541094937}
{"read": 0.84618, "t": 1691541095198}
{"read": 0.84558, "t": 1691541095462}
{"read": 0.84534, "t": 1691541095723}
{"read": 0.84493, "t": 1691541095985}
{"read": 0.8445, "t": 1691541096247}
{"read": 0.84257, "t": 1691541096512}
{"read": 0.84212, "t": 1691541096774}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541096949}
{"read": 0.84152, "t": 1691541097039}
{"read": 0.84122, "t": 1691541097296}
{"read": 0.84078, "t": 1691541097558}
{"read": 0.84045, "t": 1691541097820}
{"read": 0.83999, "t": 1691541098082}
{"read": 0.83967, "t": 1691541098344}
{"read": 0.83889, "t": 1691541098620}
{"read": 0.83869, "t": 1691541098868}
{"read": 0.83817, "t": 1691541099131}
{"read": 0.83766, "t": 1691541099396}
{"read": 0.83743, "t": 1691541099658}
{"read": 0.83664, "t": 1691541099919}
{"read": 0.8364, "t": 1691541100183}
{"read": 0.83626, "t": 1691541100444}
{"read": 0.83544, "t": 1691541100703}
{"read": 0.83544, "t": 1691541100965}
{"read": 0.83495, "t": 1691541101228}
{"read": 0.83424, "t": 1691541101494}
{"read": 0.83374, "t": 1691541101753}
{"read": 0.83314, "t": 1691541102017}
{"read": 0.83277, "t": 1691541102278}
{"read": 0.83237, "t": 1691541102540}
{"read": 0.83199, "t": 1691541102803}
{"read": 0.83148, "t": 1691541103064}
{"read": 0.83107, "t": 1691541103327}
{"read": 0.83081, "t": 1691541103603}
{"read": 0.83011, "t": 1691541103851}
{"read": 0.82961, "t": 1691541104113}
{"read": 0.82901, "t": 1691541104375}
{"read": 0.82884, "t": 1691541104635}
{"read": 0.82981, "t": 1691541104897}
{"read": 0.82932, "t": 1691541105159}
{"activeChannelId": "ch9", "modoAuto": 1, "gravacaoDeDados": 1, "t": 1691541105337}
{"read": 0.82885, "t": 1691541105428}
{"read": 0.82836, "t": 1691541105684}
{"read": 0.82792, "t": 1691541105946}
{"read": 0.82743, "t": 1691541106208}
{"read": 0.82688, "t": 1691541106472}
{"read": 0.82648, "t": 1691541106732}
{"read": 0.8261, "t": 1691541106994}
{"read": 0.82555, "t": 1691541107256}
{"read": 0.82489, "t": 1691541107521}
{"read": 0.82449, "t": 1691541107780}
